best seeker, average seeker, best avoider, average avoider
3662, 2885.75, 1999, 403.46875
3630, 2880.5, 1999, 389.125
3762, 2757.1875, 1999, 529.25
3786, 2730.8125, 1999, 520.234375
3498, 2874.9375, 1999, 484.265625
3613, 2831.1875, 1999, 479.5625
3723, 2741.625, 1999, 517.546875
3675, 2914.125, 1999, 380.75
3621, 2833.75, 1999, 510.15625
3783, 2827.75, 1999, 496.5625
3133, 2608.0625, 1999, 566.546875
3629, 2966.25, 1999, 398.953125
3518, 2744.5625, 1999, 485.59375
3840, 2970.625, 1999, 429.09375
3615, 2559.9375, 1999, 578.578125
3579, 2698.625, 1999, 543.90625
3710, 2628.375, 1999, 561.4375
3485, 2681.1875, 1999, 517.015625
3587, 2723.375, 1999, 522.125
3336, 2716.0625, 1999, 523.9375
3731, 2833.3125, 1999, 525.875
3653, 2882.125, 1999, 435.578125
3622, 2876.875, 1999, 421.28125
3728, 2794.875, 1999, 504.21875
3743, 2907.125, 1999, 431.953125
3415, 2718.6875, 1999, 523.296875
3691, 2820.125, 1999, 482.296875
3876, 2779.75, 1999, 461.171875
3670, 2642.5625, 1999, 573.5625
3748, 2867.0, 1999, 470.609375
3706, 2543.1875, 1999, 551.546875
3714, 2782.8125, 1999, 460.390625
3552, 2566.625, 1999, 640.25
3779, 2681.0, 1999, 532.703125
3019, 2578.5625, 1999, 589.5
3587, 2744.6875, 1999, 485.53125
3520, 2632.75, 1999, 544.765625
3658, 2764.0625, 1999, 465.09375
3717, 2740.125, 1999, 441.390625
3652, 2780.9375, 1999, 462.78125
3709, 2896.0625, 1999, 463.328125
3708, 2806.0625, 1999, 442.0625
3664, 2853.75, 1999, 489.5
3407, 2573.375, 1999, 591.25
3697, 2880.3125, 1999, 451.6875
3769, 2853.8125, 1999, 473.921875
3767, 3079.0, 1999, 370.78125
3688, 2772.25, 1999, 512.296875
3738, 2947.1875, 1999, 497.40625
3681, 2861.25, 1999, 426.96875
3700, 2861.25, 1999, 472.03125
3611, 2784.4375, 1999, 491.203125
3418, 2864.875, 1999, 424.25
3501, 2651.625, 1999, 555.640625
3416, 2710.0625, 1999, 541.046875
3704, 2758.25, 1999, 544.640625
3674, 2868.3125, 1999, 423.390625
3711, 2851.25, 1999, 474.515625
3763, 2935.4375, 1999, 453.484375
3715, 2845.0625, 1999, 491.6875
3719, 2562.9375, 1999, 595.078125
3461, 2807.5, 1999, 472.65625
3605, 2789.25, 1999, 521.265625
3662, 2804.6875, 1999, 439.3125
3667, 2718.8125, 1999, 523.796875
3890, 2914.6875, 1999, 411.84375
3774, 2675.5, 1999, 549.671875
3610, 2653.8125, 1999, 493.09375
3232, 2482.625, 1999, 644.703125
3418, 2829.8125, 1999, 433.09375
3692, 2922.0625, 1999, 456.84375
3755, 2770.6875, 1999, 525.90625
3757, 2804.9375, 1999, 486.0625
3521, 2851.6875, 1999, 474.4375
3864, 3046.5625, 1999, 410.09375
3657, 2838.5625, 1999, 477.671875
3772, 2619.1875, 1999, 579.359375
3601, 2746.0, 1999, 500.828125
3378, 2740.875, 1999, 440.734375
3672, 3025.5625, 1999, 431.0
3512, 2820.875, 1999, 482.140625
3633, 2517.4375, 1999, 636.515625
3576, 2813.8125, 1999, 468.625
3615, 2825.25, 1999, 496.640625
3716, 2830.0625, 1999, 495.4375
3620, 2649.875, 1999, 587.34375
3779, 2727.6875, 1999, 505.359375
3574, 2804.0, 1999, 486.3125
3696, 2649.8125, 1999, 509.234375
3742, 2431.6875, 1999, 579.78125
3674, 2755.1875, 1999, 451.703125
3655, 2734.875, 1999, 534.8125
3647, 2649.375, 1999, 509.328125
3663, 2701.6875, 1999, 496.59375
3579, 2800.4375, 1999, 502.859375
3750, 2767.0, 1999, 496.015625
3633, 2664.5, 1999, 493.609375
3547, 2583.375, 1999, 525.84375
3689, 2789.6875, 1999, 414.5
3485, 2809.8125, 1999, 487.625
3640, 2769.1875, 1999, 448.15625
3305, 2671.375, 1999, 535.53125
3278, 2681.9375, 1999, 487.125
3718, 2656.5, 1999, 492.921875
3767, 2817.3125, 1999, 467.375
2997, 2495.4375, 1999, 563.453125
3681, 2623.25, 1999, 562.71875
3688, 2809.625, 1999, 422.421875
3639, 2759.3125, 1999, 466.953125
3198, 2605.375, 1999, 504.734375
3380, 2724.0625, 1999, 568.78125
3734, 2802.3125, 1999, 517.984375
3251, 2474.6875, 1999, 584.8125
3767, 2806.0625, 1999, 455.03125
3812, 2715.25, 1999, 508.515625
3570, 2745.5625, 1999, 500.953125
3792, 2886.25, 1999, 481.390625
3724, 2688.5, 1999, 515.1875
3790, 2876.0625, 1999, 421.484375
3607, 2662.625, 1999, 568.515625
3279, 2583.3125, 1999, 635.171875
3715, 2588.9375, 1999, 524.4375
3703, 2800.6875, 1999, 503.203125
3452, 2795.125, 1999, 519.8125
3541, 2765.625, 1999, 480.953125
3866, 2879.75, 1999, 498.625
3647, 2662.125, 1999, 521.765625
3702, 2787.25, 1999, 443.671875
3711, 2758.0, 1999, 529.109375
3688, 2798.5625, 1999, 518.921875
3583, 2764.5, 1999, 496.203125
3554, 2571.25, 1999, 575.71875
3855, 2724.75, 1999, 537.40625
3668, 2739.0625, 1999, 486.9375
3644, 2739.875, 1999, 488.671875
3666, 2759.8125, 1999, 482.4375
3334, 2489.0, 1999, 603.203125
3730, 2553.875, 1999, 535.703125
3475, 2733.9375, 1999, 535.0625
3499, 2772.375, 1999, 510.234375
3768, 2768.9375, 1999, 495.453125
3353, 2417.6875, 1999, 582.875
3754, 2927.9375, 1999, 439.75
3524, 2654.875, 1999, 541.796875
3461, 2676.1875, 1999, 565.125
3483, 2782.5625, 1999, 492.09375
3526, 2616.875, 1999, 517.53125
3549, 2628.625, 1999, 545.78125
3620, 2928.3125, 1999, 470.921875
3741, 3051.6875, 1999, 315.140625
3711, 2917.875, 1999, 473.5
3692, 2641.5, 1999, 542.546875
3684, 2582.6875, 1999, 572.875
3418, 2780.75, 1999, 507.765625
3587, 2794.625, 1999, 488.6875
3667, 2725.0, 1999, 521.71875
3768, 2975.25, 1999, 443.59375
3613, 2798.375, 1999, 503.34375
3718, 2698.3125, 1999, 543.984375
3724, 2914.3125, 1999, 443.203125
3640, 2568.9375, 1999, 607.515625
3039, 2431.6875, 1999, 556.453125
3883, 2898.9375, 1999, 462.609375
3631, 2725.4375, 1999, 490.34375
3639, 2788.75, 1999, 521.359375
3540, 2510.375, 1999, 575.3125
3688, 2812.3125, 1999, 468.640625
3407, 2384.8125, 1999, 637.9375
3647, 2520.875, 1999, 557.9375
3524, 2695.4375, 1999, 497.859375
3635, 2614.4375, 1999, 503.921875
3715, 2891.0, 1999, 433.390625
3668, 2909.9375, 1999, 459.875
3625, 2720.4375, 1999, 527.359375
3719, 2702.9375, 1999, 512.296875
3637, 2787.6875, 1999, 459.171875
3680, 2593.5625, 1999, 548.5
3571, 2652.5625, 1999, 555.4375
3693, 2690.0, 1999, 546.0625
3847, 2836.9375, 1999, 446.84375
3639, 3028.375, 1999, 355.953125
3541, 2618.75, 1999, 548.21875
3480, 2709.5, 1999, 510.6875
3858, 2816.75, 1999, 498.765625
3650, 2869.5625, 1999, 469.9375
3261, 2559.1875, 1999, 552.71875
3867, 2858.5, 1999, 457.09375
3517, 2572.625, 1999, 575.359375
3415, 2729.4375, 1999, 489.375
3705, 2911.6875, 1999, 428.203125
3677, 2930.5, 1999, 454.734375
3624, 2830.1875, 1999, 448.578125
3560, 2783.75, 1999, 464.171875
3582, 2780.75, 1999, 492.15625
3776, 2884.125, 1999, 466.34375
3448, 2523.9375, 1999, 604.484375
3838, 2856.0625, 1999, 488.9375
3736, 2875.125, 1999, 499.8125
3604, 2783.1875, 1999, 491.53125
3771, 2530.5, 1999, 617.171875
3758, 2798.3125, 1999, 459.5
3793, 2773.5625, 1999, 496.375
3608, 2772.5, 1999, 448.0625
3671, 2771.4375, 1999, 463.25
3724, 2703.1875, 1999, 558.375
3602, 2820.3125, 1999, 482.28125
3487, 2668.625, 1999, 551.40625
3515, 2757.1875, 1999, 529.25
3640, 2756.0625, 1999, 451.421875
3623, 2916.8125, 1999, 442.96875
3644, 2776.0625, 1999, 477.703125
3729, 2916.375, 1999, 397.609375
3663, 2693.5625, 1999, 545.15625
3787, 2882.8125, 1999, 451.578125
3018, 2369.0625, 1999, 613.25
3883, 2755.1875, 1999, 532.34375
3470, 2605.4375, 1999, 567.140625
3470, 2519.6875, 1999, 604.21875
3737, 2791.75, 1999, 520.65625
3800, 2769.25, 1999, 510.625
3371, 2593.0625, 1999, 585.890625
3717, 2883.3125, 1999, 466.515625
3517, 2619.5625, 1999, 594.875
3451, 2672.5, 1999, 566.046875
3681, 2886.75, 1999, 481.265625
3535, 2638.0, 1999, 559.265625
3499, 2631.3125, 1999, 550.765625
3366, 2497.875, 1999, 548.0
3479, 2780.9375, 1999, 538.984375
3452, 2690.75, 1999, 514.65625
3734, 2620.3125, 1999, 563.453125
3779, 2886.875, 1999, 512.46875
3525, 2680.125, 1999, 517.296875
3411, 2569.4375, 1999, 529.296875
3791, 2647.9375, 1999, 587.8125
3507, 2728.6875, 1999, 505.171875
3583, 2864.625, 1999, 424.328125
3753, 2849.4375, 1999, 459.390625
3494, 2910.8125, 1999, 428.4375
3757, 2634.5, 1999, 559.90625
3521, 2784.375, 1999, 506.875
3833, 2966.0, 1999, 430.25
3608, 2651.5625, 1999, 514.46875
3720, 2658.125, 1999, 510.046875
3646, 2748.3125, 1999, 485.15625
3717, 2643.8125, 1999, 510.765625
3401, 2607.625, 1999, 597.875
3728, 2758.1875, 1999, 497.78125
3330, 2501.8125, 1999, 577.46875
3390, 2684.0, 1999, 485.0625
3734, 2828.3125, 1999, 495.890625
3597, 2832.9375, 1999, 464.0
3836, 2952.0, 1999, 402.515625
3424, 2646.0, 1999, 572.671875
3804, 2711.6875, 1999, 525.015625
3695, 3044.125, 1999, 410.71875
3575, 2731.875, 1999, 491.578125
3644, 2912.6875, 1999, 459.171875
3650, 2748.75, 1999, 468.90625
3692, 2823.4375, 1999, 450.234375
3585, 2698.75, 1999, 498.203125
3838, 2917.5, 1999, 443.421875
3450, 2865.375, 1999, 361.6875
3601, 2687.0, 1999, 546.8125
3547, 2784.5, 1999, 522.453125
3855, 2747.5625, 1999, 500.421875
3556, 2668.4375, 1999, 508.546875
3626, 2619.9375, 1999, 547.953125
3383, 2619.4375, 1999, 579.296875
3670, 2793.625, 1999, 488.90625
3611, 2866.9375, 1999, 439.359375
3670, 2749.375, 1999, 531.203125
3510, 2775.875, 1999, 508.984375
3502, 2483.375, 1999, 566.671875
3833, 2809.0625, 1999, 531.90625
3710, 2595.3125, 1999, 585.3125
3705, 2930.0625, 1999, 408.015625
3753, 2749.6875, 1999, 468.671875
3737, 2883.8125, 1999, 513.265625
3722, 2774.75, 1999, 493.640625
3734, 2734.125, 1999, 550.640625
3679, 2876.8125, 1999, 468.9375
3676, 2855.0, 1999, 458.0
3873, 2836.3125, 1999, 462.640625
3682, 2755.25, 1999, 498.5
3577, 2688.3125, 1999, 562.09375
3451, 2914.75, 1999, 427.453125
3506, 2810.0, 1999, 454.234375
3571, 2837.125, 1999, 384.609375
3558, 2669.4375, 1999, 505.25
3812, 3045.3125, 1999, 426.0625
3632, 2860.625, 1999, 487.8125
3540, 2822.25, 1999, 466.140625
3797, 2832.375, 1999, 494.859375
3641, 2661.75, 1999, 506.265625
3738, 2686.375, 1999, 531.34375
3393, 2563.8125, 1999, 515.109375
3351, 2769.0, 1999, 495.0625
3448, 2828.25, 1999, 480.265625
3547, 2545.5625, 1999, 520.5
3798, 2675.75, 1999, 458.96875
3659, 2831.8125, 1999, 479.40625
3594, 2782.9375, 1999, 507.234375
3671, 2693.5, 1999, 513.90625
3779, 2850.8125, 1999, 474.640625
3680, 2897.875, 1999, 478.515625
3842, 2757.375, 1999, 497.984375
3411, 2783.5625, 1999, 475.84375
3440, 2586.9375, 1999, 587.421875
3599, 2677.375, 1999, 533.59375
