generation, best seeker, average seeker, best avoider, average avoider
484, 3888, 2783.25, 6824, 1251.8125
485, 3834, 3179.375, 6134, 377.984375
486, 3734, 2971.3125, 6480, 798.734375
487, 3717, 2976.625, 6720, 703.546875
488, 3759, 2822.6875, 6704, 1181.625
489, 3661, 2926.5, 6891, 884.234375
490, 3809, 2907.625, 6820, 1124.421875
491, 3638, 2814.75, 6836, 813.34375
492, 3462, 2750.375, 6609, 917.015625
493, 3684, 2743.125, 6895, 948.578125
494, 3796, 2920.9375, 6581, 796.796875
495, 3695, 2868.125, 6822, 1017.203125
496, 3817, 2765.625, 6889, 852.375
497, 3767, 2747.0, 6862, 1235.984375
498, 3862, 2907.75, 6657, 821.03125
499, 3738, 3034.0, 6909, 723.875
500, 3836, 2929.125, 6701, 866.53125
501, 3810, 2934.8125, 6721, 987.671875
502, 3850, 2795.0, 6827, 856.421875
503, 3713, 2678.1875, 6654, 1341.421875
504, 3647, 2948.5, 6777, 803.765625
505, 3802, 2974.8125, 6697, 808.46875
506, 3827, 2926.1875, 6877, 1009.109375
507, 3836, 3043.8125, 6456, 596.09375
508, 3750, 2952.625, 6450, 726.9375
509, 3789, 2936.6875, 6827, 915.03125
510, 3719, 2767.1875, 6812, 1536.453125
511, 3840, 2898.375, 6724, 892.8125
512, 3627, 2928.0625, 6706, 939.625
513, 3563, 2653.3125, 6777, 1171.265625
514, 3748, 2960.25, 6785, 949.875
515, 3682, 3051.6875, 6746, 815.8125
516, 3723, 2789.8125, 6516, 900.546875
517, 3334, 2755.1875, 6530, 1005.875
518, 3536, 2659.0, 6647, 1242.0
519, 3544, 2754.5625, 6669, 983.1875
520, 3778, 2785.875, 6614, 826.515625
521, 3678, 2844.3125, 6538, 885.53125
522, 3895, 2904.125, 6888, 900.671875
523, 3807, 3080.6875, 6709, 653.890625
524, 3804, 3000.75, 6721, 824.46875
525, 3762, 2889.625, 6778, 1102.046875
526, 3922, 3028.75, 6697, 901.40625
527, 3660, 2786.8125, 6824, 1155.875
528, 3770, 2752.75, 6879, 998.46875
529, 3794, 2843.875, 6763, 1105.453125
530, 3571, 2656.9375, 6880, 1214.25
531, 3789, 2894.0625, 6227, 825.25
532, 3802, 3017.1875, 6679, 751.984375
533, 3362, 2644.875, 6649, 1028.96875
534, 3829, 2916.5, 6774, 1093.46875
535, 3600, 2669.5625, 6591, 888.25
536, 3692, 2713.6875, 6846, 1147.796875
537, 3823, 2955.6875, 6811, 1025.34375
538, 3531, 2802.8125, 6859, 1116.609375
539, 3728, 3018.8125, 6892, 810.171875
540, 3723, 3103.6875, 6577, 700.0
541, 3728, 2655.75, 6857, 1356.0
542, 3657, 2947.4375, 6905, 816.921875
543, 3664, 2943.3125, 6899, 1030.5625
544, 3655, 2819.125, 6532, 923.140625
545, 3753, 2985.9375, 6888, 809.484375
546, 3580, 2987.4375, 6870, 978.9375
547, 3820, 2950.375, 6607, 844.296875
548, 3614, 2987.875, 6860, 673.9375
549, 3813, 2902.4375, 6496, 628.046875
550, 3699, 2889.9375, 6819, 887.78125
551, 3802, 2902.5625, 6796, 1039.109375
552, 3827, 2911.5625, 6479, 1095.546875
553, 3720, 2719.875, 6773, 1330.390625
554, 3822, 3193.9375, 6785, 345.828125
555, 3823, 3097.25, 6777, 730.296875
556, 3591, 2839.0625, 6772, 970.21875
557, 3812, 2908.6875, 6561, 683.21875
558, 3762, 2951.875, 6674, 873.40625
559, 3535, 2818.8125, 6905, 659.4375
560, 3765, 3168.0, 6478, 428.6875
561, 3752, 2906.0, 6709, 947.359375
562, 3805, 2830.4375, 6853, 1112.90625
563, 3587, 2726.625, 6770, 974.046875
564, 3860, 3032.9375, 6775, 894.234375
565, 3824, 2983.0, 6375, 736.96875
566, 3832, 2639.625, 6523, 1054.015625
567, 3710, 2663.5625, 6742, 1271.96875
568, 3844, 3020.375, 6570, 780.5
569, 3786, 3087.3125, 6829, 791.390625
